Song,Artist,Endurance_Score,Predicted_Endurance_Score
Hello Friday,FLO RIDA featuring JASON DERULO,0.5932671765228736,0.4434730128130661
Stay With Me Till Dawn,JUDIE TZUKE,0.06037040308076784,0.17426502796454016
We Can't Hide It Anymore,LARRY SANTOS,0.07005663526782227,0.27155708337957524
Spirit In The Dark,ARETHA FRANKLIN with THE DIXIE FLYERS,0.3600744235994137,0.36730872791469105
Our Waltz,SARAH VAUGHAN,1.5465181719068247e-06,0.1823806549110947
I'm Flexin',T.I. featuring BIG K.R.I.T.,0.3529794459912814,0.4514838284073237
We All Sleep Alone,CHER,0.30004409356134804,0.3218173903560933
Most Girls,HAILEE STEINFELD,0.8153074457250431,0.5338584932022508
Farmer's Daughter,RODNEY ATKINS,0.6132744790472421,0.501079406045048
U And Dat,E-40 featuring T-PAIN &amp; KANDI GIRL,0.5916460924039639,0.6481305105170857
Tubthumping,CHUMBAWAMBA,0.6195192510427364,0.47008219618468045
No Matter What Sign You Are,DIANA ROSS AND THE SUPREMES,0.11001649045651253,0.257937357163613
Satisfaction Guaranteed,THE FIRM,0.3202161973790613,0.19429262201118414
The Animal Trainer And The Toad,MOUNTAIN,0.13000515079634786,0.22612507964130518
Milord,TERESA BREWER,0.01000217987190662,0.09017770864679042
Miss Me Baby,CHRIS CAGLE,0.5313010078887799,0.39583682546072596
Whatcha See Is Whatcha Get,DRAMATICS,0.4804556392821152,0.3472417517791639
Put Your Records On,CORINNE BAILEY RAE,0.7419439619449759,0.5572162488740009
Swept Away,DIANA ROSS,0.1600691048701255,0.39172698879066437
Girls In Love,GARY LEWIS AND THE PLAYBOYS,0.2300003026049243,0.2260767147071452
Made In America,TOBY KEITH,0.5531659601764696,0.5326209774112904
You Be Illin',RUN DMC,0.4400431976088742,0.4013862478616717
Hero / Heroine,BOYS LIKE GIRLS,0.5840657439402704,0.5383739756136665
Smell Of Incense,SOUTHWEST F.O.B.,0.010004364860883444,0.2296511587674665
One Man Can Change The World,BIG SEAN featuring KANYE WEST &amp; JOHN LEGEND,0.6273097838628139,0.4234571910372796
It's Really You,THE TARNEY/SPENCER BAND,0.1900025983086928,0.21709314787419884
Wonderful Wonderful,THE TYMES,0.1100035528748798,0.2900127963185094
Keep Our Love Alive,PAUL DAVIS,0.23001183973748,0.20807376374550515
4 My Town (Play Ball),BIRDMAN featuring DRAKE &amp; LIL WAYNE,0.44420816805302216,0.39510316604850965
I Love Music,O'JAYS,0.5311617977613042,0.4377374686303274
Doctor Tarr & Professor Fether,ALAN PARSONS PROJECT,0.2600914811203424,0.2865090428457448
Fly Little White Dove Fly,THE BELLS,0.08003996269012932,0.18026399672166663
Goodbye Yellow Brick Road,ELTON JOHN,0.001895382341218345,0.4876431467969684
The Things I Want To Hear (Pretty Words),THE SHIRELLES,0.010007363696616695,0.1404849054945317
Good Kisser,USHER,0.5409067888212488,0.5577766954115543
Free Smoke,DRAKE,0.7202107986374026,0.6397574617307082
I Saw Her Standing There,BEATLES,0.581517743723183,0.2657533141474839
Let Me Get Close To You,SKEETER DAVIS,0.15000656078178295,0.10492676673856616
I Got A Car,GEORGE STRAIT,0.590742309417205,0.40607726829915075
Don't Stop Me Now,QUEEN,0.7785997620114379,0.26155760876461703
Little Girl,THE CRITTERS,0.010045110695347968,0.18857126312605677
Love The One You're With,ISLEY BROTHERS,0.3200404162486246,0.3648324592418545
I Just Can't Walk Away,THE FOUR TOPS,5.0582238959930395e-06,0.08812303421882273
You're Nobody Till Somebody Loves You,THE WONDER WHO (THE FOUR SEASONS),0.07000251271406394,0.12767029990150783
Can't Let A Woman,AMBROSIA,0.12000487726568608,0.21381284208153173
Rake It Up,YO GOTTI featuring NICKI MINAJ,0.8910023996917061,0.6109190079501381
The World Outside,THE FOUR COINS,0.030005135677731342,0.28153142464164965
Change With The Times,VAN McCOY,0.11000256876924208,0.24474588050030788
Push Push,AUSTIN TAYLOR,1.1629705007571251e-06,0.2620196355602854
Burn It Down,LINKIN PARK,0.7605591623479445,0.682761865909516
You Got Yours And I'll Got Mine,DELFONICS,0.0700105865204684,0.23966770107401103
I Wanna Be With You,MANDY MOORE,0.5434656313913814,0.5680650933866407
My Claire De Lune,STEVE LAWRENCE,0.04000188122108202,0.16494632126918574
Way Out,J.J. FAD,0.1900195179013201,0.2721069873161326
No Better Love,YOUNG GUNZ featuring RELL,0.4109309383479517,0.5534714413347914
V. 3005,CHILDISH GAMBINO,0.5494612472330958,0.5318349653860796
I'll Meet You Halfway,PARTRIDGE FAMILY,0.250042365619778,0.30251523047396855
Marlena,THE FOUR SEASONS,0.3100883141190747,0.2186108845152322
Off To Work Again,WILBERT HARRISON,0.08000043890506699,0.06585887399278612
"Oh, What A Fool",THE IMPALAS,1.4534805318462547e-06,0.13297334856271706
Laura (What's He Got That I Ain't Got),LEON ASHLEY,0.03000344239268224,0.06777859356803739
Running In The Family,LEVEL 42,0.3602851633905089,0.26070895725194765
Groovin',BOOKER T. AND THE MG'S,0.2501041437757487,0.19674883055659262
Side By Side,"EARTH, WIND AND FIRE",0.28019124375362064,0.28495367393005366
You Need Love,STYX,0.21001223305410333,0.2387891024532889
The Fool On The Hill,SERGIO MENDES AND BRASIL '66,0.2800381435716721,0.25016028258720513
Rock Me Baby,DAVID CASSIDY,0.1700486777584679,0.31400977764046073
You're Just The Right Size,THE SALSOUL ORCHESTRA,0.17000534198869818,0.16657273223425098
1st Of Tha Month,BONE THUGS-N-HARMONY,0.6235266743174015,0.4624982322370609
New Slaves,KANYE WEST,0.6019882262303935,0.5673668508373781
Don't Spread It Around,BARBARA LYNN,0.030000353775626324,0.20111200366765508
All Those Lies,GLENN FREY,0.18002336524033072,0.3112994629996161
Yummy Yummy Yummy,THE OHIO EXPRESS,0.00021856658256539272,0.20521050899558105
Dreams I'll Never See,MOLLY HATCHET,0.4405233734752085,0.1897321421002009
Still In Saigon,THE CHARLIE DANIELS BAND,0.26009496863628,0.3008003934981767
Love.,KENDRICK LAMAR featuring ZACARI,0.8357570084444248,0.6420325226826376
That's Not Her Style,BILLY JOEL,0.3100760982769347,0.27831373580126906
I'm Gonna Do What They Do To Me,B.B. KING,0.030000650798292224,0.1737198407812329
Wigwam,BOB DYLAN,0.3800383561626796,0.35489848739509966
I Wish I Had A Mommy Like You,PATTI PAGE,0.05000059753424329,0.13399280908527816
Mr. Ice Cream Man,MASTER P,0.4205636057418999,0.26198665335050875
Phantom Limb,THE SHINS,0.5913359156113306,0.42695942360366657
Always Something There To Remind Me,NAKED EYES,0.5404326524723855,0.39986056109839685
Treat Me Like A Lady,LESLEY GORE,0.10000082966315524,0.19425152734421397
Love Song,THE CURE,0.3537897238238385,0.3669555030252496
Telegram Sam,T. REX,0.3101114148999135,0.3391372232167209
I Still Get A Thrill,JONI JAMES,0.14000284951032094,0.2212608667925653
3 Little Words,NU FLAVOUR,0.30010808043089376,0.47373334868246314
What Hurts The Most,RASCAL FLATTS,0.7052580020342034,0.7974228045199907
Crying In The Club,CAMILA CABELLO,0.8775570400391236,0.4943019373154217
They Don't Care About Us,MICHAEL JACKSON,0.734796103093605,0.4865109293588303
Almost Doesn't Count,BRANDY,0.4722547869773664,0.356165032718779
There You Are,MARTINA McBRIDE,0.33009390451827186,0.48966027910668486
Kill That Roach,MIAMI,0.06001909458005782,0.2217699962314959
The Way You Look Tonight,THE LETTERMEN,0.27018946533913085,0.2198281250774556
Kiss A Girl,KEITH URBAN,0.5205332854727865,0.6465521138760909
Never A Time,GENESIS,0.2500761285141678,0.35175435202079125
(There Was A) Tall Oak Tree,DORSEY BURNETTE,0.02002127468455855,0.2758271065289148
When You Tell Me That You Love Me,AMERICAN IDOL FINALISTS SEASON 4,0.1000178132191601,0.5176724760492328
"Baby, I Love You",ANDY KIM,0.00027871355611175,0.3384407222448832
Show Me Love,ROBIN S,0.6263073812101849,0.5117601620287695
360 Degrees (What Goes Around),GRAND PUBA,0.12022737352557353,0.322181163182803
How Many Drinks?,MIGUEL,0.6303712795162707,0.5671760616027333
The Float,HANK BALLARD AND THE MIDNIGHTERS,2.1275382340850844e-06,0.11690815699424109
Nice And Easy,CHARLIE RICH,0.050003140718134345,0.03033297516026079
Send A Little Love My Way (Like Always),STEPHEN BISHOP,0.10002066249688696,0.13388771772767277
I'm Me,LIL WAYNE,0.4917747371770344,0.49537864461158415
Here Comes The Hotstepper,INI KAMOZE,0.6714599982837207,0.4996533796455446
My Name Is Not Susan,WHITNEY HOUSTON,0.42063142971631584,0.3982037244495179
Hip City (Part 2),JR. WALKER AND THE ALL STARS,0.22000258830714647,0.3269365189528448
I Gotta Dance To Keep From Crying,THE MIRACLES,0.20000100620207725,0.3022767181052645
The Music Of The Night,DAVID COOK,0.3601637581088057,0.25290643577892313
People Got To Be Free,THE RASCALS,0.3400525271908254,0.2751735966119281
The Way You Move,OUTKAST featuring SLEEPY BROWN,0.6259768073105328,0.7681292231078083
We Weren't Crazy,JOSH GRACIN,0.4000956345531888,0.4090442736341817
Our Anniversary,SHEP AND THE LIMELITES,0.02001670769940208,0.23921358047088706
When I Was Falling In Love,LOBO,0.3800369052406829,0.34028780363774697
Man Behind The Music,QUEEN PEN featuring TEDDY RILEY,0.09004276289050102,0.3370628515991806
Two Places At The Same Time,RAY PARKER JR. &amp; THE RAYDIO,0.33000390525494155,0.23695644771364638
"Oh, Pretty Woman",ROY ORBISON AND THE CANDY MEN,0.6401837844608288,0.3685456969535639
Right Or Wrong,WANDA JACKSON,0.2401791539774829,0.28528769278694477
Yeh yeh,GEORGIE FAME,0.27005286863896444,0.3177488636981794
Home And Dry,GERRY RAFFERTY,0.3000884855409265,0.36700086270938137
Hold Me 'Til The Mornin' Comes,PAUL ANKA,0.4107239491367213,0.31473833069541857
Y.U. MAD,BIRDMAN featuring NICKI MINAJ &amp; LIL WAYNE,0.4119654234235304,0.44843050536527884
It's Not My Time,3 DOORS DOWN,0.624433809006077,0.641353151033299
Crying In The Rain,THE SWEET INSPIRATIONS,0.040001464877642764,0.10451472878303025
Maybe Not Tonight,SAMMY KERSHAW &amp; LORRIE MORGAN,0.20021306875582007,0.2315816094567201
Bad Medicine,BON JOVI,0.5468332152983789,0.5125440075119243
Mine,TAYLOR SWIFT,0.6519144868158292,0.7997686337412142
Secretly,THE LETTERMEN,0.1200013739333496,0.14911837323818983
I Do I Do I Do I Do,ABBA,0.3824519681605816,0.28568749757556106
Aquarius / Let The Sunshine In,5TH DIMENSION,0.5529772475118468,0.3837585399209601
Stop And Stare,ONEREPUBLIC,0.6221088060775022,0.6399188951405947
Time And The River,NAT KING COLE,0.05003836453606718,0.2110667528592401
"Tonight, I Celebrate My Love",PEABO BRYSON / ROBERTA FLACK,0.3623941180537742,0.3920536014203917
Supernatural Superserious,R.E.M.,0.3316928373054596,0.37486299878379975
That'd Be Alright,ALAN JACKSON,0.4001543487470782,0.5352579451714168
Savin' Myself,ERIA FACHIN,0.10001205209589344,0.28709281185750624
Who Knows,GLADYS KNIGHT AND THE PIPS,5.639709146371602e-05,0.13236681685798649
Don't Look Down - The Sequel,GO WEST,0.18000369731581603,0.32169452193089737
Tonite,DJ QUIK,0.5037197020677703,0.2854983253498276
Come On Baby,BRUCE CHANNEL,0.050002211504704235,0.2857600402060185
Always The Last To Know,DEL AMITRI,0.2101852330568845,0.3286178243430651
Fat Boy,MAX-A-MILLION,0.3310536736027196,0.34907458393400903
Runaway Baby,BRUNO MARS,0.6440000226165199,0.5216392084656324
Sweet Potatoe Pie,DOMINO,0.28012259476793144,0.3296986265087628
Poor Little Puppet,CATHY CARROLL,0.040001272987510134,0.17329014157222677
Yellow River,CHRISTIE,0.4547799015631577,0.3563131574429162
One Foot Back In Your Door,ROMAN HOLIDAY,0.07000363172427977,0.24638556001440037
Lover Come Back To Me,DEAD OR ALIVE,0.34019481221230513,0.1835187395035266
Thank You And Goodnight,THE ANGELS,0.10002129375727477,0.15171331459350731
Me And Bobby McGee / Would You Take Another Chance On Me,JERRY LEE LEWIS,0.18042752912214144,0.2577704112029834
I Still Can't Get Over Loving You,RAY PARKER JR.,0.2601041702914761,0.3567021766451518
It's Been Such A Long Way Home,GARNET MIMMS,0.0700006182351182,0.16974765461191915
Wish You Were Here,MARK WILLS,0.4200865719892645,0.3597941911826791
Keem-O-Sabe,ELECTRIC INDIAN,0.17002973064306956,0.23485207303319763
Tonight I'm Getting Over You,CARLY RAE JEPSEN,0.4940075735723207,0.4379764082837678
El Perdedor,ENRIQUE IGLESIAS featuring MARCO ANTONIO SOLIS,0.7511813846546862,0.36707831873339697
Goodnight Saigon,BILLY JOEL,0.4609570721558565,0.38163621568938294
If I Never See Your Face Again,MAROON 5 featuring RIHANNA,0.5356733964895458,0.6622641548981906
Bop 'Til You Drop,RICK SPRINGFIELD,0.19007341018691928,0.4717124571705223
Like I Love You,JUSTIN TIMBERLAKE,0.5962651926154505,0.6741351853411731
Looking For A Stranger,PAT BENATAR,0.2400095240306189,0.30842707770885014
In The Rain,THE DRAMATICS,0.4322409450698723,0.3290821642694341
After The Fall,JOURNEY,0.4102547175205814,0.419593630320893
(I've Got A Feeling) You're Gonna Be Sorry,BILLY BUTLER,0.05000180865172278,0.12345510368185267
Satin Soul,LOVE UNLIMITED ORCHESTRA,0.270079419953279,0.2267877236475162
Art For Art's Sake,10CC,0.2900263819858097,0.28984405707311117
Let's Hang On,THE FOUR SEASONS,0.43050685394443344,0.32074804948496616
Halle Berry (She's Fine),HURRICANE CHRIS featuring SUPERSTARR,0.4417994247148245,0.524832985803365
I'm A Drifter,LOWELL FULSOM,1.2148389850908928e-06,0.069248612772837
Love Will Lead You Back,TAYLOR DAYNE,0.5254186182200373,0.43271861551241375
I Bet My Life,IMAGINE DRAGONS,0.6650394873201223,0.43587964685020053
This Night Won't Last Forever,BILL LaBOUNTY,0.2600153260904472,0.24384439448486855
If We Fall In Love Tonight,ROD STEWART,0.3602157556828651,0.3549188842537076
Replay,ZENDAYA,0.6593615557945456,0.5735168316034139
Black Coffee,HEAVY D AND THE BOYZ,0.3301279916488372,0.3464010080517551
Shakin' All Over,THE GUESS WHO,0.4802329771826344,0.26138260879303127
Cool Water,JACK SCOTT,0.10000384664122833,0.12080838580213787
My Own Way To Rock,BURTON CUMMINGS,0.17005058130858355,0.25721786244235095
You're All I Need,BOBBY BLAND,0.03000112435988013,0.1287163734740841
Get Out Of Denver,BOB SEGER,0.3101983078690363,0.31225140074147295
Down In The DM,YO GOTTI,0.7366293631465777,0.6007740926620522
Some Things Never Change,TIM McGRAW,0.33010878937771104,0.5290034811495936
Summertime,KENNY CHESNEY,0.562449769681147,0.5054198170831811
Another Star,STEVIE WONDER,0.3906174750006832,0.49740315034564964
I Found A New Love,THE BLUE BELLES,2.832996139844357e-07,0.0528296021676648
Let Me Love You (Until You Learn To Love Yourself),NE-YO,0.5982585999003583,0.5961517828215668
Institutionalized,"KENDRICK LAMAR featuring BILAL, ANNA WISE &amp; SNOOP DOGG",0.5824950973867903,0.4120234075078547
Bring A Little Sunshine (To My Heart),VIC DANA,0.04000074313814998,0.17138641479500336
Show Biz Kids,STEELY DAN,0.37005799315217897,0.28832072160505784
Antidote,TRAVI$ SCOTT,0.8373305236856096,0.6748294483347184
Battle Of New Orleans,HARPERS BIZARRE,0.07000077919023552,0.12223618920637391
***Flawless,BEYONCE featuring NICKI MINAJ or CHIMAMANDA NGOZI ADICHIE,0.7261013354424917,0.5316268462353531
Seventeen,WINGER,0.5216699309732885,0.32935119561932824
Twang,GEORGE STRAIT,0.35001290757699377,0.3339657033999896
Don't Change,INXS,0.4710777668625837,0.2324458967916434
Rama Lama Ding Dong,EDSELS,0.3907898556053757,0.27943696034361987
Dude (Looks Like A Lady),AEROSMITH,0.5893684875011179,0.38167200700301296
It's The Things You Do,FIVE,0.3501918126787896,0.22984168489111323
Do The John Wall,TROOP 41,0.5041262688792296,0.37743210648997577
Didn't You Know How Much I Loved You,KELLIE PICKLER,0.4437410067569677,0.4029522910933814
I've Been Born Again,JOHNNIE TAYLOR,0.08000478004135221,0.22672603300518213
My Sweet Lord,BILLY PRESTON,0.3200207257624822,0.17929827087909292
Building Bridges,BROOKS &amp; DUNN with SHERYL CROW &amp; VINCE GILL,0.4000082696506368,0.49284166873461444
School Boy Crush,AVERAGE WHITE BAND,0.4703888377913635,0.3138412544653524
Every Little Kiss,BRUCE HORNSBY AND THE RANGE,0.4604284248420211,0.23263312474750855
I'm Gonna Be A Wheel Some Day,FATS DOMINO,0.22001224166008507,0.3027897661904813
A Fool Such As I,ELVIS PRESLEY,0.4504265464120683,0.37630669852612275
Sex And Candy,MARCY PLAYGROUND,0.6753543920111625,0.5274104713878384
Blaze Of Glory,JON BON JOVI,0.5495684035257627,0.5074190890609196
Lipstick Paint A Smile On Me,DEMETRISS TAPP,3.181887290071494e-07,0.09556226280832528
We Like To Party!,VENGABOYS,0.6225836445860868,0.2381643466727994
Blase,TY DOLLA $IGN featuring FUTURE &amp; RAE SREMMURD,0.6825368078099218,0.5645298022072491
Lonesome 7-7203,HAWKSHAW HAWKINS,0.060109564613846825,0.10917579973743527
The Legend Of Xanadu,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",0.2203307495081976,0.12028581552455614
Layla,ERIC CLAPTON,0.7180734356913275,0.33477766704023315
A La Primera Persona,ALEJANDRO SANZ,0.549209759007134,0.40378410294311456
Boom Boom Pow,THE BLACK EYED PEAS,0.6756309332639796,0.8650285822982279
Ghetto Love,DA BRAT featuring T-BOZ,0.22003005511183926,0.488445460743535
Lonely Teenager,DION,0.3501102189010505,0.269909395997113
I Found Sunshine,THE CHI-LITES,0.21000207520456154,0.19029914171167475
Beast Mode,A BOOGIE WIT DA HOODIE feat PNB ROCK &amp; YOUNGBOY NEVER BROKE,0.7630532508903887,0.4450440830101243
Feels Good (Don't Worry Bout A Thing),NAUGHTY BY NATURE featuring 3LW,0.3901795475267004,0.5738722663921528
Let There Be Drums,SANDY NELSON,0.3303256789568144,0.2622160676848531
No Big Deal,LOVE AND ROCKETS,0.26002808410943457,0.21862621925079867
All The Way Lover,MILLIE JACKSON,0.2601586991871274,0.19952781030924885
Livin' Thing,THE ELECTRIC LIGHT ORCHESTRA,0.0010881933583112432,0.4522712700047683
Heaven Knows,LUTHER VANDROSS,0.21008215363173807,0.22917726239677522
Pony Time,CHUBBY CHECKER,0.2801834665046939,0.4282635039391365
Let's Twist Again,CHUBBY CHECKER,0.4596711561771318,0.4267349608236798
Up All Night,JON PARDI,0.5828613379635419,0.46401944621531777
Anything Like Me,BRAD PAISLEY,0.4804599280847279,0.49707010834434195
Sit Yourself Down,STEPHEN STILLS,0.290010007361159,0.28266298238677695
Anything Is Possible,DEBBIE GIBSON,0.20001757248426646,0.289396392711882
Days Are Numbers,ALAN PARSONS PROJECT,0.24004585918316226,0.20067800535673028
Conga,MIAMI SOUND MACHINE,0.5116314092036096,0.5122379021592325
You Angel You,MANFRED MANN'S EARTH BAND,0.1600447211002302,0.281369712747679
California Sunshine Girl,THE SHACKELFORDS,4.18669380272565e-08,0.13828683508250955
If This Is Love (I'd Rather Be Lonely),THE PRECISIONS,0.3100221101625663,0.27594357927422597
21 Guns,GREEN DAY,0.7963865796059537,0.6935802719430127
The Finest,SOS BAND,0.3805725259582348,0.3357742535545533
Back To School Again,THE FOUR TOPS,0.00033748799187311384,0.18353615413071903
Joy To The World,THREE DOG NIGHT,0.5802294461715999,0.44700156293755405
Too Experienced,EDDIE LOVETTE,0.14000665149348204,0.12224513965149691
Hey Baby,HENRY LEE SUMMER,0.1300224150934316,0.35792972218631286
Call To The Heart,GIUFFRIA,0.2503076650089458,0.42232746215594974
The Boy Next Door,THE SECRETS,0.020032820655690068,0.22574668501864859
About You,TREY SONGZ,0.6048115378496898,0.3897453503914281
Oh My,"DJ DRAMA featuring FABOLOUS, ROSCOE DASH &amp; WIZ KHALIFA",0.5604988582896467,0.4796644239347172
Instant Love,CHERYL LYNN,0.2000520859598174,0.19723603407016083
Gucci Gang,LIL PUMP,0.940815677355732,0.4449548907358519
Gone,THE RIP CHORDS,0.05000345309201085,0.15477108627939293
People Who Died,THE JIM CARROL BAND,0.00020853875312556436,0.17520037008935194
I'm Alright,KENNY LOGGINS,0.5809641644151583,0.4090509188234438
I Got To Have Ya,THE TROLLS,0.0891556741964202,0.14803904533521753
The King Is Gone,RONNIE McDOWELL,0.12005622008735348,0.2879812703998231
You Don't Belong,DAUGHTRY,0.3100436141849076,0.4279629389006305
Country Comes To Town,TOBY KEITH,0.3001075661653383,0.5370310483887093
Do You Compute,DONNIE IRIS,0.27000722600090943,0.24907474709153465
Break Up With Him,OLD DOMINION,0.7171678479650785,0.5115454122612051
Mind Reader,DUSTIN LYNCH,0.6741806475190922,0.5017106057222762
1-2-3-4 (Sumpin' New),COOLIO,0.4500515747179853,0.40682389508082933
Don't Stand So Close To Me,THE POLICE,0.5444080231380127,0.31107916566302185
If I Should Lose You,THE DREAMLOVERS,0.1300089248682169,0.1887486806405953
As Your Friend,AFROJACK featuring CHRIS BROWN,0.3968408041460846,0.3958851257108158
Sleepwalk,LARRY CARLTON,0.4100774119684124,0.1425285837253826
Trust In Me,ETTA JAMES,0.4503232360209805,0.3170725404630261
That's All That Matters To Me,MICKEY GILLEY,0.1100489747811338,0.13343396568661373
"One, Two, Three",RAMSEY LEWIS,0.18000195099931207,0.1678795377765517
The Watusi,VIBRATIONS,0.09001343463522474,0.2434765510216785
Crystal Ball,STYX,0.3803827366155225,0.17483376835516135
5.7.0.5.,CITY BOY,0.08001228864409331,0.32719417140884804
Get The Party Started,PINK,0.6746255479316035,0.653837235815548
Never Trust A Woman,B.B. KING,0.3800032405010033,0.19964174054557707
Just Another Day In Paradise,PHIL VASSAR,0.5611126278337204,0.5259910557830685
If Heaven Could Find Me,AMBROSIA,0.1700021673118252,0.2380297917969159
New Mexican Rose,THE FOUR SEASONS,0.0800046072239358,0.21376509476158523
"Lord, Mr. Ford",JERRY REED,0.34009295227802583,0.20560624667724264
Lazy Elsie Molly,CHUBBY CHECKER,0.020002364319028042,0.23677042087086955
When I Get Where I'm Going,BRAD PAISLEY featuring DOLLY PARTON,0.5359531664461935,0.5462587021214649
You Love The Thunder,JACKSON BROWNE,0.3700410956559912,0.18888219095391312
Don't Break My Pretty Balloon,VIKKI CARR,0.03000036866164874,0.07380600424438272
A Night To Remember,JOE DIFFIE,0.3101329663714513,0.38401850204895993
I'm Never Gonna Give You Up,BRAT PACK,7.496507847880428e-07,0.2295910933445049
Tennessee Stud,EDDY ARNOLD,0.18004581103618353,0.258394052938348
I Feel It Coming,THE WEEKND featuring DAFT PUNK,0.8228262021917797,0.6523008291598718
Dancin' 'Round And 'Round / Totally Hot,OLIVIA NEWTON-JOHN,0.11001815396951682,0.22394224032412582
Give It 2 U,ROBIN THICKE featuring KENDRICK LAMAR,0.3679354173341541,0.5303166288723826
A Woman Can Change A Man,JOE TEX,0.020075808697280054,0.19203203533565488
Can You Jerk Like Me,THE CONTOURS,0.06000653519643195,0.2967846246979799
Neanderthal Man,HOTLEGS,0.12002899494793078,0.2586198392380312
Kiss,PRINCE AND THE REVOLUTION,0.7407749409738916,0.5340109986066972
Defy You,THE OFFSPRING,0.4401226789669957,0.5032793709875619
It's Good To Be Us,BUCKY COVINGTON,0.3200785737759427,0.4242418530678744
Good Lover,JIMMY REED,0.08001390168417785,0.19603542571961521
Feels Just Like It Should,PAT GREEN,0.3601735498552339,0.38684090110898744
When He Shines,SHEENA EASTON,0.2300469019025133,0.2888398016946052
"Too Gone, Too Long",EN VOGUE,0.2900789745355772,0.4198237136935933
Three Little Fishes,BUZZ CLIFFORD,0.010002587609364184,0.1396233876915411
We Fell In Love While Dancing,BILL BRANDON,0.03001861450583512,0.2795346426059573
Paint Me A Birmingham,TRACY LAWRENCE,0.6032757429635823,0.5878410989929961
Pop Goes The Weasel,3RD BASS,0.3302644955439577,0.3880941316372478
Mayberry,RASCAL FLATTS,0.5009283421326057,0.6050095589210746
Haven't You Heard,PATRICE RUSHEN,0.450667216179377,0.29657513219047527
Last Day Of My Life,PHIL VASSAR,0.3900591221639411,0.4930209887657683
It's Beginning To Look A Lot Like Christmas,MICHAEL BUBLE,0.6326454099284486,0.2580559300033137
You Got The Power,WAR,0.12002325941001515,0.27877271675738485
Wrong Again,MARTINA McBRIDE,0.3401816650633882,0.36727764351348047
We're Getting Careless With Our Love,JOHNNIE TAYLOR,0.3307014993867688,0.22103522624078403
Chameleon,HERBIE HANCOCK,0.511123249941086,0.462910693024089
Some Kinda Fun,CHRIS MONTEZ,0.3000089285897225,0.3019449689369712
Don't Hold Back,CHANSON,0.17002129631580987,0.33552652060433047
You Bring Me Up,K-CI &amp; JOJO,0.2503983176291034,0.49478558964531205
Love Me Tonight,TOM JONES,0.2800848738197394,0.3262647677785972
Wichita Lineman,GLEN CAMPBELL,0.5605092812964627,0.5226592105817084
Living Next Door To Alice,SMOKIE,0.5350376016378855,0.3725067145997272
Turn Your Radio On,RAY STEVENS,0.120049911204981,0.17174742400619347
Hey Big Brother,RARE EARTH,0.2700261486939272,0.36870233774670186
I.O.I.O.,THE BEE GEES,0.31005495640360736,0.15412133328751024
Take It Slow (Out In The Country),LIGHTHOUSE,0.040004029227596924,0.23260365924793092
Change Locations,DRAKE &amp; FUTURE,0.6000703927436579,0.502461276626543
I'll Bet You,FUNKADELIC,0.33004522978352724,0.30645703685130854
Rock And Roll Lullaby,B.J. THOMAS,0.3208491673335083,0.26868584616521407
Little Bitty,ALAN JACKSON,0.5575295717969992,0.25301899697735497
Say Something Funny,PATTY DUKE,0.04001193463587287,0.25019930103039056
A Little Bit Of Ecstasy,JOCELYN ENRIQUEZ,0.29007502927445045,0.351874989189795
Do What You Set Out To Do,"BOBBY ""BLUE"" BLAND",0.05001346975693388,0.2825699516259422
Goodbye My Love,JAMES BROWN,0.1600284127648981,0.36790087360516954
"Music, Harmony And Rhythm",BROOKLYN DREAMS,0.09000695968066473,0.31894336671516377
I'm Throwed,PAUL WALL featuring JERMAINE DUPRI,0.4405893276256534,0.43290923887938826
Never Find Someone Like You,KEITH MARTIN,0.3302158922156019,0.3449195990294364
I Want To Know What Love Is,MARIAH CAREY,0.4732484120357109,0.522012252060401
Into You,FABOLOUS featuring TAMIA or ASHANTI,0.6549330903843921,0.6552486775041073
Afraid To Sleep,VICCI MARTINEZ,0.0800061346693915,0.43816497642330354
Killer Queen,QUEEN,0.6133124484268665,0.35310252931839614
Cheeseburger In Paradise,JIMMY BUFFETT,0.4911312169867986,0.2552448021383489
Heavy Music (Part 1),BOB SEGER AND THE LAST HEARD,0.060014463166335616,0.14569620135131617
Sending All My Love,LINEAR,0.4308801842219517,0.3724336705005893
Legs,ZZ TOP,0.5848570716337059,0.45152999659247406
Tangerine,SALSOUL ORCHESTRA,0.1900976169527044,0.3155425147211048
Because Of Love,JANET JACKSON,0.4100256893205794,0.4892360107496921
You Were Always There,DONNA FARGO,0.11001527305899236,0.194022836260342
Brand New Key,MELANIE,0.5309334612961559,0.3006882005893981
Kissing You,KEITH WASHINGTON,0.4404274879529857,0.33188006799514397
Waiting For A Girl Like You,FOREIGNER,0.7023887177048903,0.49241209528119234
Mainstreet,BOB SEGER,0.5103772874009441,0.3668056077963929
Christine Sixteen,KISS,0.29014221198693224,0.32115593763248557
Imaginary Lover,THE ATLANTA RHYTHM SECTION,0.3702117457605785,0.5353071285820448
Soul Finger,THE BAR-KAYS,0.39024801694974426,0.1674531615358056
Say It,VOICES OF THEORY,0.4504443805646974,0.3666717723892309
Darling Dear,SMOKEY ROBINSON AND THE MIRACLES,0.09003405340442086,0.15278626477915036
Missionary Man,EURYTHMICS,0.4008313652788649,0.4198381341870627
Little Red Rooster,SAM COOKE,0.3900314971952602,0.2451976473876314
